DATE,Microcycle,Injury,TD,HSR,+25 Km/h,ACC,DEC,PlayerID,Max Speed,Sprints,Mins,Max Speed Season,Avg Speed Season,% Max Speed,Speed Diff Max Avg,TD_max,TD_avg,HSR_max,HSR_avg,+25 Km/h_max,+25 Km/h_avg,ACC_max,ACC_avg,DEC_max,DEC_avg,Sprints_max,Sprints_avg,TD_Rel,HSR_Rel,+25 Km/h_Rel,ACC_Rel,DEC_Rel,Sprints_Rel,TD-3,HSR-3,+25 Km/h-3,ACC-3,DEC-3,Sprints-3,TD-7,HSR-7,+25 Km/h-7,ACC-7,DEC-7,Sprints-7,TD-21,HSR-21,+25 Km/h-21,ACC-21,DEC-21,Sprints-21,TD/Mins,HSR/Mins,+25 Km/h/Mins,ACC/Mins,DEC/Mins,Sprints/Mins
2022-03-28,M-5,0.0,3734.0,112.0,0.0,68.0,49.0,10103.0,24.54,16.0,94.63,34.92,22.49845045045048,70.27491408934708,9.074178481961388,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,42.28,18.69,0.0,69.47,48.17,32.95,4576.0,174.0,0.0,75.0,49.0,32.0,30359.0,1530.0,116.0,351.0,322.0,139.0,68312.0,3895.0,488.0,805.0,684.0,302.0,39.45894536616295,1.1835570115185459,0.0,0.7185881855648315,0.5178061925393639,0.169079573074078
2022-03-29,M-4,0.0,6511.0,225.0,36.0,58.0,72.0,10103.0,31.67,24.0,87.76,34.92,22.49845045045048,90.6930126002291,40.76524989909199,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,73.73,37.54,19.18,59.26,70.78,49.42,11087.0,399.0,36.0,133.0,121.0,56.0,31906.0,1478.0,119.0,354.0,352.0,144.0,71946.0,4071.0,524.0,829.0,737.0,324.0,74.19097538742024,2.563810391978122,0.4102096627164995,0.6608933454876936,0.820419325432999,0.27347310847766637
2022-03-31,M-2,0.0,4568.0,94.0,1.0,45.0,68.0,10103.0,26.35,11.0,53.24,34.92,22.49845045045048,75.4581901489118,17.11917697635219,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,51.73,15.68,0.53,45.97,66.85,22.65,11079.0,319.0,37.0,103.0,140.0,35.0,25570.0,902.0,115.0,261.0,300.0,102.0,74465.0,4029.0,489.0,845.0,792.0,326.0,85.80015026296017,1.7655897821187077,0.018782870022539443,0.845229151014275,1.2772351615326822,0.2066115702479339
2022-04-01,M-1,0.0,3842.0,68.0,3.0,58.0,65.0,10103.0,26.32,11.0,47.68,34.92,22.49845045045048,75.37227949599084,16.98583445987057,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,43.51,11.35,1.6,59.26,63.9,22.65,8410.0,162.0,4.0,103.0,133.0,22.0,19497.0,561.0,40.0,236.0,254.0,78.0,73884.0,3919.0,468.0,832.0,798.0,316.0,80.57885906040268,1.4261744966442953,0.06291946308724833,1.2164429530201342,1.363255033557047,0.2307046979865772
2022-04-03,M+1,1.0,4695.0,74.0,66.0,63.0,57.0,10103.0,29.92,10.0,55.4,34.92,22.49845045045048,85.6815578465063,32.98693643766443,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,53.16,12.35,35.16,64.36,56.03,20.59,8537.0,142.0,69.0,121.0,122.0,21.0,24192.0,635.0,106.0,299.0,311.0,88.0,76620.0,3944.0,525.0,859.0,830.0,321.0,84.74729241877256,1.3357400722021662,1.1913357400722022,1.1371841155234657,1.0288808664259927,0.18050541516245489
2022-08-02,M+1,0.0,5814.0,275.0,114.0,88.0,77.0,10103.0,29.76,22.0,81.34,34.95,22.20222962962961,85.15021459227466,34.04059185247007,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,65.84,45.88,60.74,89.9,75.69,45.3,11170.0,663.0,148.0,179.0,119.0,53.0,27063.0,1320.0,325.0,389.0,279.0,118.0,32458.0,1436.0,352.0,473.0,344.0,131.0,71.47774772559626,3.3808704204573394,1.4015244652077699,1.0818785345463486,0.946643717728055,0.27046963363658716
2022-08-04,M-4,0.0,5628.0,268.0,57.0,97.0,85.0,10103.0,32.09,30.0,96.21,34.95,22.20222962962961,91.81688125894135,44.5350333516722,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,63.73,44.72,30.37,99.1,83.56,61.77,11442.0,543.0,171.0,185.0,162.0,52.0,26431.0,1304.0,295.0,400.0,304.0,120.0,38086.0,1704.0,409.0,570.0,429.0,161.0,58.497037729965705,2.7855732252364622,0.5924540068599938,1.0082112046564806,0.8834840453175347,0.3118178983473652
2022-08-09,M+1,0.0,3270.0,177.0,7.0,46.0,13.0,10103.0,27.38,20.0,46.97,34.95,22.20222962962961,78.34048640915593,23.32094774598891,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,37.03,29.53,3.73,47.0,12.78,41.18,3270.0,177.0,7.0,46.0,13.0,20.0,8898.0,445.0,64.0,143.0,98.0,50.0,41356.0,1881.0,416.0,616.0,442.0,181.0,69.61890568447946,3.7683627847562273,0.14903129657228018,0.9793485203321269,0.2767724079199489,0.4258037044922291
2022-08-10,M+2,0.0,4595.0,88.0,6.0,81.0,53.0,10103.0,27.51,10.0,69.37,34.95,22.20222962962961,78.71244635193132,23.90647452491437,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,52.03,14.68,3.2,82.75,52.1,20.59,7865.0,265.0,13.0,127.0,66.0,30.0,13493.0,533.0,70.0,224.0,151.0,60.0,45951.0,1969.0,422.0,697.0,495.0,191.0,66.23900821680841,1.2685598962087357,0.08649272019605016,1.1676517226466772,0.764019028398443,0.1441545336600836
2022-08-11,M-1,0.0,3528.0,145.0,104.0,44.0,22.0,10103.0,31.41,14.0,74.3,34.95,22.20222962962961,89.87124463519312,41.47227789267757,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,39.95,24.19,55.41,44.95,21.63,28.83,11393.0,410.0,117.0,171.0,88.0,44.0,11393.0,410.0,117.0,171.0,88.0,44.0,49479.0,2114.0,526.0,741.0,517.0,205.0,47.48317631224764,1.9515477792732168,1.3997308209959625,0.5921938088829072,0.2960969044414536,0.18842530282637954
2022-08-13,M+1,0.0,4671.0,312.0,60.0,72.0,76.0,10103.0,28.4,24.0,71.01,34.95,22.20222962962961,81.25894134477825,27.91508093448083,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,52.89,52.06,31.97,73.56,74.71,49.42,8199.0,457.0,164.0,116.0,98.0,38.0,16064.0,722.0,177.0,243.0,164.0,68.0,54150.0,2426.0,586.0,813.0,593.0,229.0,65.77946768060836,4.393747359526827,0.8449514152936206,1.0139416983523446,1.0702717927052527,0.3379805661174482
2022-08-14,M+2,0.0,3160.0,54.0,8.0,57.0,45.0,10103.0,26.92,5.0,56.4,34.95,22.20222962962961,77.02432045779685,21.24908375902198,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,35.78,9.01,4.26,58.23,44.24,10.3,7831.0,366.0,68.0,129.0,121.0,29.0,19224.0,776.0,185.0,300.0,209.0,73.0,57310.0,2480.0,594.0,870.0,638.0,234.0,56.02836879432624,0.9574468085106383,0.14184397163120568,1.0106382978723405,0.7978723404255319,0.08865248226950355
2022-08-15,M-1,0.0,3358.0,225.0,85.0,36.0,33.0,10103.0,28.7,20.0,64.03,34.95,22.20222962962961,82.1173104434907,29.26629657815493,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,38.02,37.54,45.29,36.78,32.44,41.18,11189.0,591.0,153.0,165.0,154.0,49.0,22582.0,1001.0,270.0,336.0,242.0,93.0,60668.0,2705.0,679.0,906.0,671.0,254.0,52.444166796813995,3.5139778228955176,1.3275027330938622,0.5622364516632828,0.5153834140246759,0.31235358425737936
2022-08-16,MD (AWAY) ,0.0,3789.0,344.0,20.0,34.0,16.0,10103.0,27.14,19.0,47.14,34.95,22.20222962962961,77.65379113018598,22.23997523104964,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,42.91,57.4,10.66,34.74,15.73,39.12,10307.0,623.0,113.0,127.0,94.0,44.0,23101.0,1168.0,283.0,324.0,245.0,92.0,59062.0,2933.0,672.0,856.0,622.0,260.0,80.37759864234197,7.297411964361476,0.42426813746287656,0.7212558336868901,0.3394145099703012,0.4030547305897327
2022-08-17,M+1,0.0,4082.0,292.0,105.0,75.0,71.0,10103.0,31.68,25.0,63.2,34.95,22.20222962962961,90.64377682403433,42.68837197198425,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,46.22,48.72,55.94,76.62,69.79,51.48,11229.0,861.0,210.0,145.0,120.0,64.0,22588.0,1372.0,382.0,318.0,263.0,107.0,56884.0,2941.0,690.0,845.0,633.0,257.0,64.5886075949367,4.620253164556962,1.6613924050632911,1.1867088607594936,1.1234177215189873,0.39556962025316456
2022-08-18,M+2,0.0,3442.0,121.0,6.0,30.0,28.0,10103.0,26.44,11.0,59.55,34.95,22.20222962962961,75.65092989985693,19.08713872914343,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,38.98,20.19,3.2,30.65,27.52,22.65,11313.0,757.0,131.0,139.0,115.0,55.0,22502.0,1348.0,284.0,304.0,269.0,104.0,60326.0,3062.0,696.0,875.0,661.0,268.0,57.800167926112515,2.031905961376994,0.10075566750629723,0.5037783375314862,0.4701931150293871,0.18471872376154494
2022-08-19,M-1,0.0,628.0,0.0,0.0,7.0,6.0,10103.0,17.86,0.0,23.69,34.95,22.20222962962961,51.10157367668097,-19.55762867993565,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,7.11,0.0,0.0,7.15,5.9,0.0,8152.0,413.0,111.0,112.0,105.0,36.0,23130.0,1348.0,284.0,311.0,275.0,104.0,55014.0,2790.0,610.0,809.0,608.0,242.0,26.509075559307725,0.0,0.0,0.29548332629801605,0.2532714225411566,0.0
2022-08-31,M+1,0.0,1378.0,2.0,0.0,9.0,3.0,10103.0,20.75,0.0,6.35,34.95,22.20222962962961,59.37052932761087,-6.540917979208545,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,15.6,0.33,0.0,9.19,2.95,0.0,1378.0,2.0,0.0,9.0,3.0,0.0,1378.0,2.0,0.0,9.0,3.0,0.0,28036.0,1495.0,388.0,364.0,300.0,118.0,217.00787401574803,0.31496062992125984,0.0,1.4173228346456694,0.4724409448818898,0.0
2022-09-02,M-1,0.0,3032.0,10.0,0.0,42.0,22.0,10103.0,22.79,4.0,34.5,34.95,22.20222962962961,65.2074391988555,2.647348397775287,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,34.33,1.67,0.0,42.91,21.63,8.24,4410.0,12.0,0.0,51.0,25.0,4.0,4410.0,12.0,0.0,51.0,25.0,4.0,27540.0,1360.0,284.0,362.0,300.0,108.0,87.8840579710145,0.2898550724637681,0.0,1.2173913043478262,0.6376811594202898,0.11594202898550725
2022-09-04,M+1,0.0,3242.0,40.0,0.0,23.0,21.0,10103.0,22.3,4.0,49.25,34.95,22.20222962962961,63.80543633762517,0.440362846440941,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,36.71,6.67,0.0,23.5,20.64,8.24,6274.0,50.0,0.0,65.0,43.0,8.0,7652.0,52.0,0.0,74.0,46.0,8.0,22951.0,1034.0,216.0,256.0,200.0,83.0,65.8274111675127,0.8121827411167513,0.0,0.467005076142132,0.4263959390862944,0.08121827411167512
2022-09-06,M+3,0.0,4994.0,191.0,22.0,107.0,86.0,10103.0,30.69,27.0,84.26,34.95,22.20222962962961,87.81115879828326,38.22936034785975,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,56.55,31.87,11.72,109.32,84.54,55.6,8236.0,231.0,22.0,130.0,107.0,31.0,12646.0,243.0,22.0,181.0,132.0,35.0,20798.0,656.0,133.0,293.0,237.0,71.0,59.268929503916446,2.2667932589603605,0.2610966057441253,1.2698789461191549,1.0206503679088534,0.3204367434132447
2022-09-07,M-5,0.0,5650.0,410.0,16.0,77.0,78.0,10103.0,30.51,26.0,85.05,34.95,22.20222962962961,87.29613733905579,37.4186309616553,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,63.98,68.41,8.52,78.67,76.68,53.54,10644.0,601.0,38.0,184.0,164.0,53.0,16918.0,651.0,38.0,249.0,207.0,61.0,22366.0,774.0,44.0,295.0,244.0,72.0,66.43151087595533,4.820693709582598,0.18812463256907702,0.9053497942386831,0.9171075837742505,0.30570252792475017
2022-09-08,M-5,0.0,2518.0,136.0,20.0,36.0,21.0,10103.0,28.41,13.0,61.03,34.95,22.20222962962961,81.28755364806867,27.96012145593664,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,28.51,22.69,10.66,36.78,20.64,26.77,13162.0,737.0,58.0,220.0,185.0,66.0,19436.0,787.0,58.0,285.0,228.0,74.0,21442.0,789.0,58.0,301.0,237.0,74.0,41.2583975094216,2.2284122562674096,0.3277076847452073,0.589873832541373,0.3440930689824676,0.21300999508438473
2022-09-10,M-3,0.0,5557.0,265.0,178.0,71.0,38.0,10103.0,34.25,27.0,62.75,34.95,22.20222962962961,97.99713876967095,54.26378598612565,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,62.93,44.21,94.84,72.54,37.35,55.6,8075.0,401.0,198.0,107.0,59.0,40.0,21961.0,1042.0,236.0,314.0,244.0,97.0,26371.0,1054.0,236.0,365.0,269.0,101.0,88.55776892430279,4.223107569721115,2.8366533864541834,1.1314741035856575,0.6055776892430279,0.4302788844621514
2022-09-11,M-2,0.0,627.0,0.0,0.0,4.0,2.0,10103.0,13.08,0.0,29.97,34.95,22.20222962962961,37.42489270386266,-41.08699793580953,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,7.1,0.0,0.0,4.09,1.97,0.0,6184.0,265.0,178.0,75.0,40.0,27.0,19346.0,1002.0,236.0,295.0,225.0,93.0,26998.0,1054.0,236.0,369.0,271.0,101.0,20.92092092092092,0.0,0.0,0.13346680013346682,0.06673340006673341,0.0
2022-09-12,M-1,0.0,3414.0,248.0,42.0,48.0,51.0,10103.0,32.58,27.0,58.62,34.95,22.20222962962961,93.21888412017167,46.74201890300652,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,38.66,41.38,22.38,49.04,50.13,55.6,9598.0,513.0,220.0,123.0,91.0,54.0,22760.0,1250.0,278.0,343.0,276.0,120.0,30412.0,1302.0,278.0,417.0,322.0,128.0,58.239508700102355,4.230638007505971,0.7164790174002047,0.8188331627430911,0.8700102354145344,0.46059365404298874
2022-09-13,MD (AWAY) ,1.0,7254.0,512.0,112.0,88.0,82.0,10103.0,31.9,37.0,74.86,34.95,22.20222962962961,91.27324749642345,43.67926344401192,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,82.14,85.43,59.67,89.9,80.61,76.19,11295.0,760.0,154.0,140.0,135.0,64.0,25020.0,1571.0,368.0,324.0,272.0,130.0,37666.0,1814.0,390.0,505.0,404.0,165.0,96.9008816457387,6.839433609404221,1.4961261020571734,1.1755276516163504,1.0953780390061447,0.4942559444296019
2022-12-16,M-1,0.0,3364.0,39.0,0.0,36.0,34.0,10103.0,23.14,9.0,65.92,34.95,22.20222962962961,66.20886981402002,4.223766648728402,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,38.09,6.51,0.0,36.78,33.42,18.53,6131.0,378.0,33.0,52.0,34.0,22.0,19802.0,968.0,166.0,197.0,166.0,81.0,80115.0,3835.0,692.0,982.0,779.0,315.0,51.03155339805825,0.591626213592233,0.0,0.5461165048543689,0.5157766990291262,0.13652912621359223
2022-12-17,MD (AWAY) ,0.0,10151.0,612.0,114.0,103.0,130.0,10103.0,31.83,57.0,98.25,34.95,22.20222962962961,91.07296137339056,43.36397979382129,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,114.95,102.11,60.74,105.23,127.79,117.37,16282.0,990.0,147.0,155.0,164.0,79.0,25958.0,1417.0,232.0,251.0,265.0,125.0,82924.0,3953.0,739.0,1007.0,847.0,336.0,103.31806615776081,6.229007633587786,1.1603053435114503,1.0483460559796438,1.3231552162849873,0.5801526717557252
2022-12-20,M+3,0.0,5573.0,69.0,7.0,64.0,54.0,10103.0,27.73,11.0,76.05,34.95,22.20222962962961,79.34191702432045,24.89736599694203,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,63.11,11.51,3.73,65.38,53.08,22.65,5573.0,69.0,7.0,64.0,54.0,11.0,21855.0,1059.0,154.0,219.0,218.0,90.0,78750.0,3702.0,697.0,922.0,796.0,316.0,73.28073635765944,0.9072978303747535,0.09204470742932282,0.84155161078238,0.7100591715976332,0.14464168310322156
2022-12-21,M-5,0.0,5361.0,576.0,25.0,89.0,80.0,10103.0,27.93,39.0,86.05,34.95,22.20222962962961,79.91416309012875,25.79817642605809,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,60.71,96.1,13.32,90.93,78.64,80.31,10934.0,645.0,32.0,153.0,134.0,50.0,27216.0,1635.0,179.0,308.0,298.0,129.0,75878.0,3366.0,722.0,911.0,802.0,305.0,62.30098779779198,6.693782684485765,0.29052876234747244,1.0342823939570018,0.9296920395119117,0.45322486926205696
2022-12-23,M-3,0.0,5036.0,62.0,0.0,68.0,27.0,10103.0,23.19,14.0,70.25,34.95,22.20222962962961,66.3519313304721,4.448969256007421,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,57.03,10.34,0.0,69.47,26.54,28.83,10397.0,638.0,25.0,157.0,107.0,53.0,26121.0,1319.0,146.0,324.0,291.0,121.0,75789.0,3259.0,678.0,917.0,804.0,303.0,71.68683274021352,0.8825622775800712,0.0,0.9679715302491103,0.38434163701067614,0.199288256227758
2022-12-25,M-1,0.0,1157.0,22.0,0.0,9.0,3.0,10103.0,24.45,5.0,25.3,34.95,22.20222962962961,69.95708154506437,10.1240749594386,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,13.1,3.67,0.0,9.19,2.95,10.3,6193.0,84.0,0.0,77.0,30.0,19.0,17127.0,729.0,32.0,230.0,164.0,69.0,69425.0,2926.0,548.0,851.0,724.0,273.0,45.73122529644269,0.8695652173913043,0.0,0.3557312252964427,0.11857707509881422,0.1976284584980237
2022-12-26,MD (HOME) ,0.0,6328.0,346.0,71.0,65.0,69.0,10103.0,29.42,32.0,64.62,34.95,22.20222962962961,84.17739628040057,32.50921412297276,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,71.66,57.73,37.83,66.41,67.83,65.89,7485.0,368.0,71.0,74.0,72.0,37.0,23455.0,1075.0,103.0,295.0,233.0,101.0,70008.0,3199.0,598.0,846.0,731.0,295.0,97.92633859486226,5.354379449086969,1.0987310430207364,1.0058805323429278,1.0677808727948004,0.49520272361497986
2022-12-28,M+2,0.0,4698.0,208.0,45.0,60.0,50.0,10103.0,32.49,26.0,65.64,34.95,22.20222962962961,92.96137339055794,46.33665420990432,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,53.2,34.7,23.98,61.3,49.15,53.54,11026.0,554.0,116.0,125.0,119.0,58.0,17219.0,638.0,116.0,202.0,149.0,77.0,63550.0,2936.0,429.0,714.0,633.0,277.0,71.57221206581353,3.1687995124923827,0.6855575868372943,0.9140767824497258,0.7617306520414382,0.39609993906154783
2022-12-29,M-1,0.0,4856.0,112.0,8.0,43.0,38.0,10103.0,27.99,16.0,94.79,34.95,22.20222962962961,80.08583690987123,26.0684195547929,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,54.99,18.69,4.26,43.93,37.35,32.95,9554.0,320.0,53.0,103.0,88.0,42.0,22075.0,750.0,124.0,245.0,187.0,93.0,68406.0,3048.0,437.0,757.0,671.0,293.0,51.229032598375355,1.1815592362063507,0.08439708830045363,0.45363434961493826,0.4008861694271547,0.16879417660090726
2022-12-30,MD (AWAY) ,0.0,9582.0,577.0,92.0,107.0,105.0,10103.0,30.99,49.0,98.57,34.95,22.20222962962961,88.6695278969957,39.58057599153383,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,108.5,96.27,49.02,109.32,103.22,100.9,19136.0,897.0,145.0,210.0,193.0,91.0,26621.0,1265.0,216.0,284.0,265.0,128.0,72544.0,3552.0,528.0,805.0,722.0,330.0,97.21010449426804,5.853708024753982,0.9333468600994218,1.0855229785938927,1.0652328294612967,0.4971086537486051
2023-01-01,M-1,0.0,2420.0,38.0,2.0,10.0,11.0,10103.0,27.21,3.0,38.2,34.95,22.20222962962961,77.85407725321888,22.55525888124027,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,27.4,6.34,1.07,10.22,10.81,6.18,12002.0,615.0,94.0,117.0,116.0,52.0,27884.0,1281.0,218.0,285.0,273.0,126.0,61293.0,3000.0,397.0,670.0,601.0,274.0,63.35078534031413,0.9947643979057591,0.05235602094240837,0.2617801047120419,0.28795811518324604,0.07853403141361257
2023-01-02,MD (AWAY) ,0.0,7152.0,347.0,51.0,92.0,101.0,10103.0,31.83,57.0,105.19,34.95,22.20222962962961,91.07296137339056,43.36397979382129,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,80.99,57.9,27.17,93.99,99.28,117.37,9572.0,385.0,53.0,102.0,112.0,60.0,28708.0,1282.0,198.0,312.0,305.0,151.0,68445.0,3347.0,448.0,762.0,702.0,331.0,67.99125392147543,3.298792660899325,0.4848369616883734,0.874607852457458,0.960167316284818,0.5418766042399468
2023-01-05,M-2,0.0,5797.0,41.0,0.0,64.0,30.0,10103.0,25.78,7.0,86.83,34.95,22.20222962962961,73.76251788268955,16.11446431306042,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,65.64,6.84,0.0,65.38,29.49,14.41,5797.0,41.0,0.0,64.0,30.0,7.0,24951.0,1003.0,145.0,273.0,247.0,116.0,71475.0,3049.0,415.0,810.0,732.0,325.0,66.7626396406772,0.4721870321317517,0.0,0.7370724404007831,0.3455027064378671,0.08061729816883566
2023-01-07,MD (AWAY) ,0.0,4636.0,117.0,0.0,55.0,21.0,10103.0,24.41,12.0,68.85,34.95,22.20222962962961,69.8426323319027,9.943912873615394,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,52.5,19.52,0.0,56.19,20.64,24.71,10433.0,158.0,0.0,119.0,51.0,19.0,20005.0,543.0,53.0,221.0,163.0,79.0,62596.0,2515.0,301.0,726.0,589.0,271.0,67.33478576615832,1.6993464052287583,0.0,0.7988380537400146,0.3050108932461874,0.17429193899782136
2023-01-09,M+2,0.0,3845.0,15.0,2.0,47.0,15.0,10103.0,26.64,1.0,47.03,34.95,22.20222962962961,76.22317596566523,19.98794915825949,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,43.54,2.5,1.07,48.02,14.75,2.06,8481.0,132.0,2.0,102.0,36.0,13.0,14278.0,173.0,2.0,166.0,66.0,20.0,66441.0,2530.0,303.0,773.0,604.0,272.0,81.75632574952158,0.318945354029343,0.0425260472039124,0.9993621092919412,0.318945354029343,0.0212630236019562
2023-01-10,M-4,0.0,3523.0,39.0,0.0,70.0,68.0,10103.0,23.84,7.0,57.11,34.95,22.20222962962961,68.21173104434907,7.376603150634616,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,39.89,6.51,0.0,71.51,66.85,14.41,7368.0,54.0,2.0,117.0,83.0,8.0,17801.0,212.0,2.0,236.0,134.0,27.0,64391.0,2500.0,296.0,779.0,618.0,268.0,61.687970583085274,0.6828926632813868,0.0,1.225704780248643,1.1906846436701104,0.1225704780248643
2023-01-11,M-3,0.0,6361.0,412.0,175.0,68.0,54.0,10103.0,33.12,38.0,80.41,34.95,22.20222962962961,94.76394849785406,49.1742070616199,10697.0,6965.2535211267605,835.0,363.6901408450704,289.0,86.38028169014085,117.0,78.76368336601891,130.0,73.45542877518275,63.0,34.12676056338028,72.03,68.74,93.24,69.47,53.08,78.25,13729.0,466.0,177.0,185.0,137.0,46.0,24162.0,624.0,177.0,304.0,188.0,65.0,65391.0,2336.0,446.0,758.0,592.0,267.0,79.10707623429921,5.123740828255192,2.1763462255938317,0.8456659619450317,0.6715582638975253,0.47257803755751776
